Data;Modalidade;Cidade;Órgão;Natureza;Função;Categoria_Final;Objeto;Valor;Link;Status_Duplicidade
;Dispensa;São Rafael;MUNICIPIO DE SAO RAFAEL;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Contratação de empresa especializada para fornecimento de pessoal de apoio operacional a eventos promovidos pela Prefeitura Municipal de São Rafael/RN;47348.6;;REPETIDO
;Dispensa;Macau;MUNICIPIO DE MACAU;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;O presente processo tem por objetivo a contratação de serviço de manutenção corretiva de equipamentos hospitalares diversos, visando atender de forma emergencial e satisfatória as necessidades do Hospital Antônio Ferraz no município de Macau/RN.;23909.6;;REPETIDO
;Dispensa;Macau;MUNICIPIO DE MACAU;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada para o fornecimento de peixes do tipo tainha, inteiros, frescos e resfriados, próprios para o consumo humano, devidamente acondicionados e embalados, destinados à distribuição gratuita às famílias em situação de vulnerabilidade social no Município de Macau/RN, por ocasião da Semana Santa.;54680.0;;REPETIDO
;Dispensa;Bento Fernandes;MUNICIPIO DE BENTO FERNANDES;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada para a prestação de serviços de Assistência Técnica Veterinária, visando o atendimento clínico-cirúrgico de grandes e pequenos animais, controle de zoonoses e suporte às ações de vigilância sanitária e inspeção de produtos de origem animal no município de Bento Fernandes/RN.;43959.96;;REPETIDO
;Dispensa;Jardim de Piranhas;MUNICIPIO DE JARDIM DE PIRANHAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE INTERNET COM FORNECIMENTO DE LINK DE INTERNET DEDICADA COM ACCESS POINTS EM REGIME DE COMODATO, PARA VIAS PÚBLICAS, GARANTINDO PROTEÇÃO ANTI-DDOS, VISANDO ATENDER AS NECESSIDADES DA PREFEITURA MUNICIPAL DE JARDIM DE PIRANHAS-RN;65280.0;;REPETIDO
;Dispensa;Jardim de Piranhas;MUNICIPIO DE JARDIM DE PIRANHAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE ORGANIZAÇÃO DO EVENTO PRÉ-CARNAVALESCO: AS VIRGENS DO PIRANHAS, A SER REALIZADO NO DIA 06 DE FEVEREIRO DE 2026 EM PRAÇA PÚBLICA, NA CIDADE DE JARDIM DE PIRANHAS-RN;18333.34;;REPETIDO
;Dispensa;São Rafael;MUNICIPIO DE SAO RAFAEL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Compra de lençóis 100% algodão, para atender às demandas do Hospital Municipal de São Rafael.;60625.0;;REPETIDO
;Dispensa;Jardim de Piranhas;MUNICIPIO DE JARDIM DE PIRANHAS;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE LIMPEZA E MANUTENÇÃO PREVENTIVA E CORRETIVA DE USINAS DE MICRO GERAÇÃO DE ENERGIA SOLAR FOTOVOLTAICA, INSTALADAS EM IMÓVEIS SOB RESPONSABILIDADE DA PREFEITURA MUNICIPAL DE JARDIM DE PIRANHAS-RN;62886.36;;REPETIDO
;Dispensa;Encanto;MUNICIPIO DE ENCANTO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL LOCAÇÃO DE CADEIRAS PLÁSTICAS PARA O ATENDIMENTO DAS NECESSIDADES DAS SECRETARIAS MUNICIPAIS.;51300.0;;REPETIDO
;Dispensa;Jucurutu;MUNICIPIO DE JUCURUTU;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA PARA REALIZAÇÃO DE PESQUISA DE OPINIÃO PÚBLICA NO MUNICÍPIO DE JUCURUTU.;58316.7;;REPETIDO
;Dispensa;Encanto;MUNICIPIO DE ENCANTO;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Contratação de empresa especializada para o fornecimento de equipamentos agrícolas novos, destinados ao atendimento das demandas da Secretaria Municipal de Agricultura, visando ao fortalecimento da produção agropecuária, à melhoria das condições de trabalho dos agricultores locais e ao apoio às ações de fomento, mecanização e desenvolvimento rural do Município, conforme especificações técnicas, quantidades e condições estabelecidas no instrumento convocatório.;34813.2;;REPETIDO
;Dispensa;Itajá;ITAJA CAMARA MUNICIPAL;SERVIÇOS;EDIFICAÇÕES PÚBLICAS;SERVIÇOS - EDIFICAÇÕES PÚBLICAS;Contratação de empresa especializada em serviços de engenharia para execução de reforma predial das instalações da Câmara Municipal, abrangendo intervenções estruturais, arquitetônicas, elétricas, hidráulicas, pintura, reparos gerais, substituição de materiais e demais adequações necessárias, conforme especificações técnicas, plantas, memoriais descritivos, cronograma físico-financeiro e demais documentos que compõem o Termo de Referência e o Projeto Básico.;64007.85;;REPETIDO
;Dispensa;Santana do Seridó;MUNICIPIO DE SANTANA DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Aquisição de água mineral em copo e galões 20L somente recarga e completo, destinados a atender as demandas das Secretarias Municipais de Santana do Seridó/RN.;26226.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Santana-do-Serido-1140/DE-8-2026-2026-449251;REPETIDO
;Dispensa;Coronel Ezequiel;MUNICIPIO DE CORONEL EZEQUIEL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para formação continuada voltada à equipe técnica da Secretaria Municipal de Educação de Coronel Ezequiel/RN, gestores escolares e membros dos conselhos municipais de educação, com foco no aprimoramento da gestão e execução dos programas e ações financiados pelo Fundo Nacional de Desenvolvimento da Educação (FNDE) e pelo Ministério da Educação (MEC), contemplando aspectos normativos e operacionais;33600.0;;REPETIDO
;Dispensa;Ceará-Mirim;MUNICIPIO DE CEARA-MIRIM;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE SERVIÇO ESPECIALIZADO COM FOCO NA EDUCAÇÃO PERMANENTE DOS PROFISSIONAIS QUE ATUAM NA PRIMEIRA INFÂNCIA E NA REDE DE PROTEÇÃO À CRIANÇA E AO ADOLESCENTE, NO ÂMBITO DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL (SUAS), COM ÊNFASE NO PROGRAMA CRIANÇA FELIZ (PCF) E NA APRENDIZAGEM PROFISSIONAL;58800.0;;REPETIDO
;Dispensa;Encanto;MUNICIPIO DE ENCANTO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada para a locação, instalação, operação e desmontagem de paredão tipo som automotivo, com sistema de sonorização interligado, destinado ao atendimento das atividades culturais, esportivas e administrativas promovidas pelas Secretarias Municipais, conforme condições, especificações técnicas e quantitativos definidos no instrumento convocatório.;49875.0;;REPETIDO
;Dispensa;Jucurutu;MUNICIPIO DE JUCURUTU;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;REVISÃO DE 60.000 KM RENAULT KWID PLACA RQG-3C40 PARA A MANUTENÇÃO DA GARANTIA;1244.69;;REPETIDO
;Dispensa;Natal;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de serviços de fornecimento de um Kit contendo Receptores GNSS RTK com tecnologia IMU (AUTO IMU) contendo: Base (5w - alcance e 8 a 25 km);44200.0;;REPETIDO
;Dispensa;Jardim do Seridó;MUNICIPIO DE JARDIM DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de equipamentos eletrônicos e correlatos, itens fracassados em licitação anterior, para atender às demandas da Secretaria Municipal do Trabalho, Habitação e Assistência Social do Município de Jardim do Seridó/RN.;11074.72;;REPETIDO
;Dispensa;Lagoa Salgada;MUNICIPIO DE LAGOA SALGADA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO DE SOLUÇÃO COMPLETA E INTEGRADA PARA REGISTRO, CONTROLE E GESTÃO DO PONTO ELETRÔNICO DOS SERVIDORES PÚBLICOS, COMPREENDENDO O FORNECIMENTO, INSTALAÇÃO, CONFIGURAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE REGISTRO ELETRÔNICO DE PONTO COM LEITOR BIOMÉTRICO FACIAL, BEM COMO A CESSÃO MENSAL DE USO DE SOFTWARES DESTINADOS À GESTÃO DO PONTO ELETRÔNICO.;5354.89;;REPETIDO
;Dispensa;Várzea;MUNICIPIO DE VARZEA;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Contratação de empresa especializada na prestação de serviços especializados em Assessoria e Consultoria na Área de Assistência Social;49200.0;;REPETIDO
;Dispensa;Pau dos Ferros;MUNICIPIO DE PAU DOS FERROS;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Contratação de empresa especializada no serviço de conserto, reparo e manutenção das bombas submersas e quadros de comando, conforme demanda da Secretaria Municipal de Desenvolvimento Rural.;48000.0;;REPETIDO
;Dispensa;Viçosa;MUNICIPIO DE VICOSA;OBRAS;OUTROS;OBRAS - OUTROS;Contratação de empresa especializada para execução dos serviços de recuperação completa da caixa de marcha (transmissão) do caminhão modelo Navistar/International 4400 4x2 E5, placa OWE-1268, pertencente à Secretaria Municipal de Agricultura, incluindo o fornecimento de peças, componentes e mão de obra técnica indispensáveis para restabelecer o pleno funcionamento do equipamento.;11978.59;;REPETIDO
;Dispensa;Parelhas;PARELHAS CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;contratação de de empresa especializada para a realização dos serviços de pintura da fachada e dos espaços internos do prédio da Escola Legislativa da Câmara Municipal de Parelhas/RN;13661.77;;REPETIDO
;Dispensa;Portalegre;MUNICIPIO DE PORTALEGRE;AQUISIÇÃO;TI E TECNOLOGIA;AQUISIÇÃO - TI E TECNOLOGIA;Registro de preço para contratação de pessoa jurídica especializada para prestação de serviços de acesso à rede mundial de computadores – INTERNET, para atendimento às necessidades Município de Portalegre.;34404.48;;REPETIDO
;Dispensa;Viçosa;MUNICIPIO DE VICOSA;OBRAS;OUTROS;OBRAS - OUTROS;Contratação de empresa especializada para execução de serviços de recuperação completa do motor da Retroescavadeira New Holland LB 90, com fornecimento de peças e mão de obra, visando restabelecer as condições de funcionamento do equipamento utilizado pela Secretaria Municipal de Agricultura do Município de Viçosa/RN.;16700.0;;REPETIDO
;Dispensa;Lagoa Salgada;MUNICIPIO DE LAGOA SALGADA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO DE SOLUÇÃO COMPLETA E INTEGRADA PARA REGISTRO, CONTROLE E GESTÃO DO PONTO ELETRÔNICO DOS SERVIDORES PÚBLICOS, COMPREENDENDO O FORNECIMENTO, INSTALAÇÃO, CONFIGURAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE REGISTRO ELETRÔNICO DE PONTO COM LEITOR BIOMÉTRICO FACIAL, BEM COMO A CESSÃO MENSAL DE USO DE SOFTWARES DESTINADOS À GESTÃO DO PONTO ELETRÔNICO.;64512.24;;REPETIDO
;Dispensa;São Rafael;MUNICIPIO DE SAO RAFAEL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada para execução de serviços de topografia e sondagem de reconhecimento de solo no terreno destinado à construção de conjunto habitacional, bem como levantamento topográfico das ruas do bairro Carau, do Centro e do loteamento de casas do Município de São Rafael/RN.;8163.8;;REPETIDO
;Dispensa;Parelhas;PARELHAS CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;contratação de empresa para “locação de estrutura para evento, destinada a exposição do centenário Ulisses Bezerra Potiguar na Escola do Legislativo da Câmara Municipal de Parelhas/RN (antiga sede)”;4850.0;;REPETIDO
;Dispensa;Bom Jesus;BOM JESUS CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Locação de veículo tipo passeio, sedan ou hatch, com ar-condicionado, direção elétrica ou hidráulica, 4 portas, freios ABS, airbag, seguro total, km livre, sem motorista e sem combustível, para a Câmara Municipal de Vereadores de Bom Jesus/RN.;45600.0;;REPETIDO
;Dispensa;Bom Jesus;BOM JESUS CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação da prestação do serviço de tratamento do acervo documental, arquivista, digitalização e organização física dos acervos da Câmara Municipal de Vereadores de Bom Jesus/RN.;48000.0;;REPETIDO
;Dispensa;Bom Jesus;BOM JESUS CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para fornecimento de licença de uso de software web de votação de matérias legislativas, contendo suporte técnico, treinamento e manutenção na Câmara Municipal de Bom Jesus/RN.;48000.0;;REPETIDO
;Dispensa;Bom Jesus;BOM JESUS CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de solução de segurança com monitoramento em nuvem, incluindo câmeras com gravação, leitura de placas, reconhecimento facial e manutenção, com acesso via web e aplicativos para iOS e Android, para atender à Câmara Municipal de Vereadores de Bom Jesus/RN.;24000.0;;REPETIDO
;Dispensa;São José do Seridó;MUNICIPIO DE SAO JOSE DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SUPORTE PEDAGÓGICO PARA MINISTRAR A SEMANA PEDAGÓGICA DO MUNICÍPIO DE SÃO JOSÉ DO SERIDÓ/RN DE 2026.;17500.0;;REPETIDO
;Dispensa;Itajá;ITAJA CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada na confecção de Galeria de Fotos, Quadros, Prisma de Mesa e Kit Parlamentar, bandeiras e acessórios, para atender as necessidades da Câmara Municipal de Itajá/RN.;21270.0;;REPETIDO
;Dispensa;Itajá;ITAJA CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de material de expediente para atender os departamentos da Câmara Municipal de Itajá/RN, conforme condições, quantidades e especificações previstas no Termo de Referência.;11587.4;;REPETIDO
;Dispensa;Carnaubais;MUNICIPIO DE CARNAUBAIS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA(S) ESPECIALIZADA NOS SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS HOSPITALARES E ODONTOLÓGICOS, COM FORNECIMENTO DE PEÇAS.;53707.08;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Carnaubais-1631/DE-DISP-001-2026-2026-449491;REPETIDO
;Dispensa;Várzea;MUNICIPIO DE VARZEA;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Contratação de Pessoa Jurídica para execução de serviços de jardinagem, paisagismo, manutenção de gramados e plantas (áreas internas e externas), limpeza de canteiros, plantio, remoção de folhas, resíduos e controle de praga das áreas verdes pertencentes à Prefeitura Municipal de Várzea, com utilização de ferramentas, insumos necessários à perfeita dos serviços.;45730.2;;REPETIDO
;Dispensa;João Dias;MUNICIPIO DE JOAO DIAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação emergencial de serviços médico-hospitalares para realização de prostatectomia no paciente Odilio Alves de Oliveira, em razão da urgência do procedimento.;6500.0;;REPETIDO
;Dispensa;Olho dÁgua do Borges;MUNICIPIO DE OLHO DAGUA DO BORGES;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO CONTÍNUO DE ÁGUA MINERAL ACONDICIONADA EM GARRAFÕES 20 LITROS;53820.0;;REPETIDO
;Dispensa;Natal;COMANDO DA MARINHA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Seguro viatura TOYOTA-COROLLA 2.0;5232.0;;REPETIDO
;Dispensa;Várzea;MUNICIPIO DE VARZEA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE PESSOA JURÍDICA PARA FORNECIMENTO DE GÁS GLP EM BOTIJÃO DE 13KG, VISANDO ATENDER AS NECESSIDADES DAS SECRETARIAS DO MUNICIPIO DE VÁRZEA/RN.;26000.0;;REPETIDO
;Dispensa;Touros;TOUROS CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Prorrogação contratual a contratação de empresa especializada para locação de Tablets para o Legislativo Municipal de Touros/RN, com prestação de serviços de manutenção on-site, suporte técnico e de substituição do equipamento e peças quando necessário, conforme está prescrito no processo Nº 261200014/2024.;16250.0;https://seudominio.com/envio-proposta;REPETIDO
;Dispensa;Goianinha;INSTITUTO DE PREVIDENCIA SOCIAL DO MUNICIPIO DE GOIANINHA - IPREVGOIANINHA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada para aquisição de 02 (dois) certificados digitais, sendo 1 tipo e-CPF, modelo A1, com validade por 1 ano, e 01 (um) certificado digital, tipo e-CNPJ, modelo A1, com validade por 1 ano, para suprir as demandas do IPREVGOIANINHA.;316.0;;REPETIDO
;Dispensa;Japi;MUNICIPIO DE JAPI;OBRAS;OUTROS;OBRAS - OUTROS;Contratação de empresa especializada na prestação de SERVIÇOS DE TORNEARIA, manutenção, fabricação de peças e acessórios para equipamentos, máquinas e motores da frota dos veículos pesados do município de Japi/RN, com mão de obra e serviços, abrangendo todas as áreas e especialidades afetas aos equipamentos, máquinas e motores, relativos à manutenção, análise, avaliação e diagnóstico, desmontagem, montagem, usinagem de peças novas, retificação, reparação, correção, restauração, reposição e conservação.;0.0;;REPETIDO
;Dispensa;Touros;TOUROS CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Prorrogação contratual a contratação de empresa especializada para locação de Tablets para o Legislativo Municipal de Touros/RN, com prestação de serviços de manutenção on-site, suporte técnico e de substituição do equipamento e peças quando necessário, conforme está prescrito no processo Nº 261200014/2024.;39000.0;https://seudominio.com/envio-proposta;REPETIDO
;Dispensa;Japi;MUNICIPIO DE JAPI;OBRAS;OUTROS;OBRAS - OUTROS;Contratação de empresa especializada na prestação de serviço de manutenção preventiva e corretiva, com fornecimento de peças, acessórios, componentes e mão de obra, para os veículos oficiais do Município de Japi\\RN.;0.0;;ORIGINAL
;Dispensa;Várzea;MUNICIPIO DE VARZEA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para prestação de serviços gráficos.;59334.1;;REPETIDO
;Dispensa;Pendências;MUNICIPIO DE PENDENCIAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE CELULARES SMARTPHONES E TABLETS, VISANDO ATENDER ÀS DEMANDAS OPERACIONAIS E ADMINISTRATIVAS DE DIVERSAS UNIDADES DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL;16310.03;;REPETIDO
;Dispensa;Goianinha;INSTITUTO DE PREVIDENCIA SOCIAL DO MUNICIPIO DE GOIANINHA - IPREVGOIANINHA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de equipamentos de informática e eletrodomésticos, visando atender as necessidades administrativas e operacionais do Instituto de Previdência Social do Município de Goianinha - IPREVGOIANINHA.;27090.0;;REPETIDO
;Dispensa;Jardim de Piranhas;MUNICIPIO DE JARDIM DE PIRANHAS;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE ENGENHARIA CIVIL E QUE DETENHAM, CUMULATIVAMENTE, A QUALIFICAÇÃO OU ESPECIALIZAÇÃO FORMAL COMO TÉCNICO EM ELETROTÉCNICA, PARA ELABORAÇÃO, ASSESSORIA E DESENVOLVIMENTOS DE PROJETOS ELÉTRICOS E DE EDIFICAÇÕES, DE OBRAS PÚBLICAS REALIZADAS COM RECURSOS PRÓPRIOS DO MUNICÍPIO OU ATRAVÉS DE CONVÉNIOS FIRMADOS ENTRE ESTA MUNICIPALIDADE E GOVERNO FEDERAL;59199.96;;REPETIDO
;Dispensa;Espírito Santo;MUNICIPIO DE ESPIRITO SANTO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE FOGOS DE ARTIFÍCIO.;61002.3;;REPETIDO
;Dispensa;Bom Jesus;MUNICIPIO DE BOM JESUS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Aquisição de contêineres coletores de lixo com capacidade de 1.000 (mil) litros, destinados a atender às necessidades da Prefeitura Municipal de Bom Jesus/RN.;39288.75;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Bom-Jesus-1115/DE-012-2026-2026-449640;REPETIDO
;Dispensa;Várzea;MUNICIPIO DE VARZEA;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Contratação de empresa especializada para prestação de serviços técnicos de assessoria e suporte em Recursos Humanos, de execução indireta, junto aos Órgãos Federais, como Previdência Social (Receita Federal) para acompanhamento de parcelamentos de débitos com a União, como também emissão de relatórios e informações junto a GFIP, RAIS, FGTS, E-SOCIAL, GPS, e FGTS, e auxiliar as Comissões de Processos Administrativos Disciplinares e de Sindicância do Município de Várzea/RN.;71400.0;;REPETIDO
;Dispensa;Várzea;MUNICIPIO DE VARZEA;OBRAS;EDIFICAÇÕES PÚBLICAS;OBRAS - EDIFICAÇÕES PÚBLICAS;CONTRATAÇÃO DE EMPRESA PARA REFORMA DAS ESCOLAS MUNICIPAIS DE VÁRZEA/RN.;452237.62;;REPETIDO
;Dispensa;Várzea;MUNICIPIO DE VARZEA;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE ASSESSORIA TÉCNICA NA ÁREA DE GESTÃO DA CULTURA, PARA APOIO OPERACIONAL, ADMINISTRATIVO, PARA ORIENTAR A GESTÃO MUNICIPAL SOBRE LEIS FEDERAL, ESTADUAL, ADESÃO E CRIAÇÃO DE SISTEMA DE CULTURA, ELABORAÇÃO DE PLANOS DE TRABALHO, PROJETOS, FORMALIZAÇÃO, ACOMPANHAMENTO NA EXECUÇÃO E PRESTAÇÃO DE CONTAS.;56305.56;;REPETIDO
;Dispensa;São Rafael;MUNICIPIO DE SAO RAFAEL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Locação de som automotivo, destinados à sonorização dos eventos institucionais, culturais, educativos e comemorativos promovidos pelas Secretarias da Prefeitura Municipal de São Rafael, garantindo adequada divulgação, comunicação e qualidade sonora nas atividades realizadas pelo Município.;49810.0;;REPETIDO
;Dispensa;Natal;CONSELHO REGIONAL DE FARMACIA;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Publicidade Institucional;19466.7;;REPETIDO
;Dispensa;São Gonçalo do Amarante;SERVICO AUTONOMO DE AGUA E ESGOTO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Contratação de empresa especializada para o fornecimento de recarga de gás liquefeito de petróleo para suprir as necessidades do Serviço Autônomo de Água e Esgoto - SAAE/SGA.;3274.5;https://portaldecompraspublicas.com.br/processos/RN/Servico-Autonomo-de-Agua-e-Esgoto-de-Sao-Goncalo-do-Amarante-1431/DE-DE-019-2025-2026-449142;REPETIDO
;Dispensa;São Rafael;MUNICIPIO DE SAO RAFAEL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de água mineral, destinada a atender às necessidades de consumo e ao pleno funcionamento das repartições públicas das Secretarias do município.;65337.85;;REPETIDO
;Dispensa;Taboleiro Grande;MUNICIPIO DE TABOLEIRO GRANDE;AQUISIÇÃO;EVENTOS E CULTURA;AQUISIÇÃO - EVENTOS E CULTURA;Contratação de empresa na execução dos serviços de coordenação e organização do show musical tradicional da “FESTA DO PADROEIRO SÃO SEBASTIÃO DE TABOLEIRO GRANDE 2026”, a ser realizada nos dias 10 e 11 de janeiro de 2026, no Município de Taboleiro Grande/RN;0.0;;REPETIDO
;Dispensa;Jucurutu;MUNICIPIO DE JUCURUTU;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;AQUISIÇÃO EMERGENCIAL DE EQUIPAMENTO DE BOMBEAMENTO DE ÁGUA PARA ATENDIMENTO À POPULAÇÃO DA COMUNIDADE PEDRA DO NAVIO.;27342.93;;REPETIDO
;Dispensa;Riacho da Cruz;SECRETARIA MUNICIPAL DE EDUCACAO DE RIACHO DA CRUZ;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONFECÇÃO E FORNECIMENTO DE CAIXAS PERSONALIZADAS, PRODUZIDAS EM MATERIAL ADEQUADO E COM APLICAÇÃO DE IDENTIDADE VISUAL INSTITUCIONAL, LOGO MARCA DA SMECD E DA PREFEITURA MUNICIPAL DE RIACHO DA CRUZ, CONTENDO ITENS DIVERCIFICADOS COMO CHAVEIROS, MARCADOR, BLOCO DE ANOTAÇÕES, CANETAS, TODOS CUSTOMIZADOS E PERSONALIZADOS.;9000.0;;REPETIDO
;Dispensa;Natal;NATAL CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada na revitalização dos carpetes da Câmara Municipal de Natal.;16800.0;https://pncp.gov.br/app/atas/08004525000107/2025/123/1;REPETIDO
;Dispensa;Parelhas;MUNICIPIO DE PARELHAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - AQUISIÇÃO DE KIT PARA INSEÇÃO DE DIU;14620.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Parelhas-1046/DE-32-2025-2026-448813;REPETIDO
;Dispensa;Portalegre;PORTALEGRE CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para administrativo em geral nas áreas de recursos humanos e administração da Câmara Municipal, especificamente a execução dos serviços de atualização cadastral, manutenção e operacionalização do programa e-Social (inclusos informações da Previdência Geral e do IPREV Portalegre/RN, RAIS e DIRF) além de elaboração e emissão da folha de pagamento mensal, procedimentos internos, bem como suporte às demandas financeiras necessárias ao adequado funcionamento da instituição.;55200.0;https://www.cmportalegre.rn.gov.br/;REPETIDO
;Dispensa;Acari;MUNICIPIO DE ACARI;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA PARA EXECUTAR A IMPLANTAÇÃO DO GRAMADO DO ESTÁDIO MUNICIPAL PEDRO CELESTINO NO MUNICÍPIO DE ACARI/RN.;115113.25;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Acari-1863/DE-002-2026-2026-449866;REPETIDO
